datum,ort,meldung,status,jahr,id,lat,lon,coord_bin,region_id,timestamp,month,season,recent_sightings,days_since_last_sighting
20.04.2025,Vorderweißenbach,Wolfssichtung,Fotonachweis vorhanden,2025,1,48.55184555053711,14.218729019165039,"(48.67, 14.25)",8,2025-04-20,4,Spring,2,15
20.04.2025,Wallern an der Trattnach,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,2,48.23209762573242,13.946207046508789,"(48.33, 14.0)",4,2025-04-20,4,Spring,2,5
19.04.2025,Pabneukirchen,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,3,48.319297790527344,14.81700611114502,"(48.33, 14.75)",1,2025-04-19,4,Spring,0,73
15.04.2025,St.Oswald bei Freistadt,Wolfssichtung,Fotonachweis vorhanden,2025,4,48.20309066772461,13.683045387268066,"(48.33, 13.75)",4,2025-04-15,4,Spring,1,20
11.04.2025,Gaflenz,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,5,47.89495849609375,14.724047660827637,"(48.0, 14.75)",7,2025-04-11,4,Spring,0,91
09.04.2025,Leopoldschlag,Wolfssichtung,Fotonachweis vorhanden,2025,6,48.61591720581055,14.50361156463623,"(48.67, 14.5)",6,2025-04-09,4,Spring,0,52
05.04.2025,St.Martin im Mühlkreis,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,7,48.41541290283203,14.03884506225586,"(48.33, 14.0)",8,2025-04-05,4,Spring,2,3
04.04.2025,Ulrichsberg,Wolfssichtung,Fotonachweis vorhanden,2025,8,47.9760856628418,13.600279808044434,"(48.0, 13.5)",9,2025-04-04,4,Spring,2,25
02.04.2025,Bad Leonfelden,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,9,48.52265167236328,14.293068885803223,"(48.67, 14.25)",8,2025-04-02,4,Spring,2,27
27.03.2025,Oberhofen am Irrsee,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,10,47.95217514038086,13.30579948425293,"(48.0, 13.25)",5,2025-03-27,3,Spring,1,5
26.03.2025,Grieskirchen,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,11,48.23501205444336,13.826191902160645,"(48.33, 13.75)",4,2025-03-26,3,Spring,0,78
23.03.2025,Oberkappel,1 totes Reh,begutachtet - DNA-Probe: kein eindeutiges Ergebnis,2025,12,48.55284881591797,13.770484924316406,"(48.67, 13.75)",0,2025-03-23,3,Spring,0,89
23.03.2025,Aigen-Schlägl,1 totes Reh,begutachtet - DNA-Analyse: Wolf bestätigt,2025,13,48.644813537597656,13.96917724609375,"(48.67, 14.0)",0,2025-03-23,3,Spring,0,89
22.03.2025,Eberschwang,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,14,48.15569305419922,13.561890602111816,"(48.0, 13.5)",5,2025-03-22,3,Spring,0,77
16.03.2025,Rohrbach,1 totes Reh,begutachtet - DNA-Analyse: Wolf bestätigt,2025,15,48.21698760986328,14.351035118103027,"(48.33, 14.25)",3,2025-03-16,3,Spring,8,11
10.03.2025,Ulrichsberg,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,16,47.9760856628418,13.600279808044434,"(48.0, 13.5)",9,2025-03-10,3,Spring,2,5
06.03.2025,Gramastetten,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,17,48.3791618347168,14.191792488098145,"(48.33, 14.25)",8,2025-03-06,3,Spring,1,2
05.03.2025,Schwertberg,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,18,47.97472381591797,13.67065715789795,"(48.0, 13.75)",9,2025-03-05,3,Spring,1,3
05.03.2025,St.Oswald bei Haslach,Wolfssichtung,Fotonachweis vorhanden,2025,19,48.35695266723633,14.348211288452148,"(48.33, 14.25)",3,2025-03-05,3,Spring,6,1
05.03.2025,St.Oswald bei Haslach,Wolfssichtung,kein Fotonachweis vorhanden,2025,20,48.35695266723633,14.348211288452148,"(48.33, 14.25)",3,2025-03-05,3,Spring,6,1
05.03.2025,St.Oswald bei Haslach,Wolfssichtung,Fotonachweis vorhanden,2025,21,48.35695266723633,14.348211288452148,"(48.33, 14.25)",3,2025-03-05,3,Spring,6,1
05.03.2025,St.Oswald bei Haslach,Wolfssichtung,Fotonachweis vorhanden,2025,22,48.35695266723633,14.348211288452148,"(48.33, 14.25)",3,2025-03-05,3,Spring,6,1
04.03.2025,St.Oswald bei Haslach,Wolfsvergrämung,,2025,23,48.35695266723633,14.348211288452148,"(48.33, 14.25)",3,2025-03-04,3,Spring,4,13
04.03.2025,St.Oswald bei Haslach,Wolfssichtung,Fotonachweis vorhanden,2025,24,48.35695266723633,14.348211288452148,"(48.33, 14.25)",3,2025-03-04,3,Spring,4,13
04.03.2025,Gramastetten,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,25,48.3791618347168,14.191792488098145,"(48.33, 14.25)",8,2025-03-04,3,Spring,0,79
02.03.2025,Gosau,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,26,47.585105895996094,13.536215782165527,"(47.67, 13.5)",9,2025-03-02,3,Spring,0,118
19.02.2025,Rohrbach,Wolfsvergrämung,,2025,28,48.21698760986328,14.351035118103027,"(48.33, 14.25)",3,2025-02-19,2,Winter,4,10
19.02.2025,Rohrbach,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,29,48.21698760986328,14.351035118103027,"(48.33, 14.25)",3,2025-02-19,2,Winter,4,10
16.02.2025,Liebenau,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,30,48.531654357910156,14.809042930603027,"(48.67, 14.75)",6,2025-02-16,2,Winter,0,44
09.02.2025,St.Oswald bei Haslach,Wolfssichtung,Fotonachweis vorhanden,2025,31,48.35695266723633,14.348211288452148,"(48.33, 14.25)",3,2025-02-09,2,Winter,3,3
06.02.2025,St.Oswald bei Haslach,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,32,48.35695266723633,14.348211288452148,"(48.33, 14.25)",3,2025-02-06,2,Winter,2,7
05.02.2025,Grein,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,33,48.227176666259766,14.855195045471191,"(48.33, 14.75)",1,2025-02-05,2,Winter,3,9
30.01.2025,Freistadt,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,34,48.511295318603516,14.504756927490234,"(48.67, 14.5)",3,2025-01-30,1,Winter,1,7
27.01.2025,Unterweißenbach,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,35,48.43539810180664,14.781949043273926,"(48.33, 14.75)",1,2025-01-27,1,Winter,6,1
26.01.2025,Unterweißenbach,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,36,48.43539810180664,14.781949043273926,"(48.33, 14.75)",1,2025-01-26,1,Winter,5,17
23.01.2025,St.Oswald bei Haslach,Wolfssichtung,Fotonachweis vorhanden,2025,37,48.35695266723633,14.348211288452148,"(48.33, 14.25)",3,2025-01-23,1,Winter,0,213
16.01.2025,Spital am Pyhrn,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,39,47.66461181640625,14.340187072753906,"(47.67, 14.25)",2,2025-01-16,1,Winter,0,54
10.01.2025,Gaflenz,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,40,47.89495849609375,14.724047660827637,"(48.0, 14.75)",7,2025-01-10,1,Winter,1,21
09.01.2025,Pierbach,Nachweis,Fährte Hund oder Wolf,2025,41,48.34822463989258,14.7565279006958,"(48.33, 14.75)",1,2025-01-09,1,Winter,5,5
07.01.2025,Schönau,Nachweis,Fährte Hund oder Wolf,2025,42,48.241390228271484,13.914891242980957,"(48.33, 14.0)",4,2025-01-07,1,Winter,0,39
04.01.2025,Vöcklamarkt,Wolfssichtung,Fotonachweis vorhanden,2025,43,48.002220153808594,13.485081672668457,"(48.0, 13.5)",5,2025-01-04,1,Winter,0,46
04.01.2025,Pierbach,Nachweis,Fährte Hund oder Wolf,2025,44,48.34822463989258,14.7565279006958,"(48.33, 14.75)",1,2025-01-04,1,Winter,5,2
03.01.2025,Windhaag bei Freistadt,Wolfsvergrämung,,2025,45,48.58619689941406,14.561509132385254,"(48.67, 14.5)",6,2025-01-03,1,Winter,1,11
02.01.2025,UnterweißenbachLiebenau,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,46,48.43539810180664,14.781949043273926,"(48.33, 14.75)",1,2025-01-02,1,Winter,4,1
01.01.2025,Unterweißenbach,mögliche Wolfssichtung,kein Fotonachweis vorhanden,2025,47,48.43539810180664,14.781949043273926,"(48.33, 14.75)",1,2025-01-01,1,Winter,2,20
01.01.2025,Schönau im Mühlkreis,Wolfsvergrämung,,2025,48,48.39420700073242,14.729105949401855,"(48.33, 14.75)",1,2025-01-01,1,Winter,2,20
24.12.2024,Schwarzenberg am Böhmerwald,Wolfsichtung,Fotonachweis vorhanden,2024,49,48.73060989379883,13.834218978881836,"(48.67, 13.75)",0,2024-12-24,12,Winter,0,41
23.12.2024,Leopoldschlag,Wolfssichtung,kein Fotonachweis vorhanden,2024,50,48.61591720581055,14.50361156463623,"(48.67, 14.5)",6,2024-12-23,12,Winter,0,31
20.12.2024,Weyer,Wolfssichtung,kein Fotonachweis vorhanden,2024,51,47.85725784301758,14.66356086730957,"(48.0, 14.75)",7,2024-12-20,12,Winter,0,33
15.12.2024,Freinberg,Nachweis,Fährte Hund oder Wolf,2024,52,48.30012512207031,14.266047477722168,"(48.33, 14.25)",8,2024-12-15,12,Winter,0,52
12.12.2024,Unterweißenbach,Wolfssichtung,kein Fotonachweis vorhanden,2024,53,48.43539810180664,14.781949043273926,"(48.33, 14.75)",1,2024-12-12,12,Winter,2,7
05.12.2024,Unterweißenbach,Wolfsvergrämung,,2024,55,48.43539810180664,14.781949043273926,"(48.33, 14.75)",1,2024-12-05,12,Winter,1,23
29.11.2024,Kopfing,1 totes Reh,begutachtet - DNA-Analyse: Wolf bestätigt; nördliche Quellpopulation,2024,56,48.08877944946289,13.904650688171387,"(48.0, 14.0)",4,2024-11-29,11,Fall,2,11
23.11.2024,Losenstein,Wolfssichtung,Fotonachweis vorhanden,2024,57,47.925968170166016,14.432231903076172,"(48.0, 14.5)",2,2024-11-23,11,Fall,2,11
22.11.2024,Leopoldschlag,Wolfssichtung,Videonachweis vorhanden,2024,58,48.61591720581055,14.50361156463623,"(48.67, 14.5)",6,2024-11-22,11,Fall,0,51
19.11.2024,Straßham bei Alkoven,Wolfssichtungen,keine Fotonachweise vorhanden,2024,59,48.14161682128906,13.542238235473633,"(48.0, 13.5)",5,2024-11-19,11,Fall,0,50
18.11.2024,Bad Schallerbach,Wolfssichtung,Videonachweis vorhanden,2024,60,48.23038864135742,13.919425010681152,"(48.33, 14.0)",4,2024-11-18,11,Fall,1,2
17.11.2024,Gaflenz,Wolfssichtung,kein Fotonachweis vorhanden,2024,61,47.89495849609375,14.724047660827637,"(48.0, 14.75)",7,2024-11-17,11,Fall,0,106
17.11.2024,Gaflenz,Wolfssichtung,kein Fotonachweis vorhanden,2024,62,47.89495849609375,14.724047660827637,"(48.0, 14.75)",7,2024-11-17,11,Fall,0,106
16.11.2024,Ottnang am Hausruck,Wolfssichtung,kein Fotonachweis vorhanden,2024,63,48.095733642578125,13.659505844116211,"(48.0, 13.75)",4,2024-11-16,11,Fall,0,87
13.11.2024,Aigen-Schlägl,Wolfssichtung,Fotonachweis vorhanden,2024,64,48.644813537597656,13.96917724609375,"(48.67, 14.0)",0,2024-11-13,11,Fall,0,145
12.11.2024,Unterweißenbach,Wolfssichtung,kein Fotonachweis vorhanden,2024,65,48.43539810180664,14.781949043273926,"(48.33, 14.75)",1,2024-11-12,11,Fall,0,43
12.11.2024,Roßleithen,1 totes Stück Damwild,begutachtet - DNA-Analyse: Fuchs bestätigt,2024,66,47.70138931274414,14.274605751037598,"(47.67, 14.25)",2,2024-11-12,11,Fall,1,3
09.11.2024,Spital an der Phyrn,1 totes Reh,begutachtet - DNA-Analyse: Fuchs bestätigt,2024,67,47.8640251159668,14.121219635009766,"(48.0, 14.0)",2,2024-11-09,11,Fall,1,29
04.11.2024,Gmunden,Wolfssichtung,kein Fotonachweis vorhanden,2024,68,47.91858673095703,13.800304412841797,"(48.0, 13.75)",9,2024-11-04,11,Fall,0,45
24.10.2024,Kirchschlag bei Linz,Wolfssichtung,kein Fotonachweis vorhanden,2024,69,48.41309356689453,14.27644157409668,"(48.33, 14.25)",8,2024-10-24,10,Fall,2,23
11.10.2024,Rosenau am Hengstpass,1 totes Lamm,begutachtet - DNA- Analyse: Fuchs bestätigt,2024,70,47.713134765625,14.388224601745605,"(47.67, 14.5)",2,2024-10-11,10,Fall,1,2
09.10.2024,Rosenau am Hengstpaß,1 toter Rehbock,begutachtet - DNA-Analyse: Wolf bestätigt; italienische Quellpopulation,2024,71,47.713134765625,14.388224601745605,"(47.67, 14.5)",2,2024-10-09,10,Fall,0,37
02.10.2024,Leopoldschlag,Wolfssichtung,Fotonachweis vorhanden,2024,72,48.61591720581055,14.50361156463623,"(48.67, 14.5)",6,2024-10-02,10,Fall,1,6
02.10.2024,Leopoldschlag,Wolfssichtung,kein Fotonachweis vorhanden,2024,73,48.61591720581055,14.50361156463623,"(48.67, 14.5)",6,2024-10-02,10,Fall,1,6
01.10.2024,Bad Leonfelden,1 totes Schaf,begutachtet - DNA-Analyse: Hund bestätigt,2024,74,48.52265167236328,14.293068885803223,"(48.67, 14.25)",8,2024-10-01,10,Fall,1,3
30.09.2024,Dimbach,Wolfssichtung,kein Fotonachweis vorhanden,2024,75,48.30641555786133,14.908028602600098,"(48.33, 15.0)",1,2024-09-30,9,Fall,1,27
30.09.2024,Oberwang,Wolfssichtung,kein Fotonachweis vorhanden,2024,76,47.86764907836914,13.432426452636719,"(48.0, 13.5)",5,2024-09-30,9,Fall,0,144
28.09.2024,Bad Leonfelden,1 totes Reh,begutachtet - DNA-Analyse: Fuchs bestätigt,2024,77,48.52265167236328,14.293068885803223,"(48.67, 14.25)",8,2024-09-28,9,Fall,0,74
26.09.2024,Leopoldschlag,Wolfssichtung,kein Fotonachweis vorhanden,2024,78,48.61591720581055,14.50361156463623,"(48.67, 14.5)",6,2024-09-26,9,Fall,0,34
20.09.2024,Ulrichsberg,Wolfssichtung,Fotonachweis vorhanden,2024,79,47.9760856628418,13.600279808044434,"(48.0, 13.5)",9,2024-09-20,9,Fall,0,111
03.09.2024,Bad Zell,Wolfssichtung,kein Fotonachweis vorhanden,2024,80,48.349586486816406,14.66864013671875,"(48.33, 14.75)",1,2024-09-03,9,Fall,0,47
02.09.2024,Rosenau am Hengstpaß,1 verletztes Rind,begutachtet - DNA-Probe: kein eindeutiges Ergebnis,2024,81,47.713134765625,14.388224601745605,"(47.67, 14.5)",2,2024-09-02,9,Fall,0,51
23.08.2024,Windhaag bei Freistadt,Wolfssichtung,kein Fotonachweis vorhanden,2024,82,48.58619689941406,14.561509132385254,"(48.67, 14.5)",6,2024-08-23,8,Summer,0,42
21.08.2024,Schlüßlberg,Wolfssichtung,kein Fotonachweis vorhanden,2024,83,48.21814727783203,13.87211799621582,"(48.33, 13.75)",4,2024-08-21,8,Summer,1,5
16.08.2024,St.Georgen am Walde,Wolfssichtung,Fotonachweis vorhanden,2024,84,48.172584533691406,13.766887664794922,"(48.33, 13.75)",4,2024-08-16,8,Summer,0,33
03.08.2024,Weyer,1 totes Kalb,begutachtet - DNA-Analyse: Fuchs bestätigt,2024,86,47.85725784301758,14.66356086730957,"(48.0, 14.75)",7,2024-08-03,8,Summer,3,7
27.07.2024,Großraming,1 totes Reh,begutachtet - DNA-Analyse: Fuchs bestätigt,2024,87,47.88620376586914,14.550121307373047,"(48.0, 14.5)",7,2024-07-27,7,Summer,2,3
24.07.2024,Gaflenz,1 totes Reh,begutachtet - DNA-Analyse: Fuchs bestätigt,2024,88,47.89495849609375,14.724047660827637,"(48.0, 14.75)",7,2024-07-24,7,Summer,1,7
18.07.2024,Pierbach,Wolfssichtung,kein Fotonachweis vorhanden,2024,89,48.34822463989258,14.7565279006958,"(48.33, 14.75)",1,2024-07-18,7,Summer,0,67
17.07.2024,Gaflenz,1 totes Reh,begutachtet - DNA-Analyse: Fuchs bestätigt,2024,90,47.89495849609375,14.724047660827637,"(48.0, 14.75)",7,2024-07-17,7,Summer,0,31
16.07.2024,Linz,1 totes Reh,begutachtet - DNA-Probe: kein eindeutiges Ergebnis,2024,91,48.305908203125,14.286197662353516,"(48.33, 14.25)",8,2024-07-16,7,Summer,2,7
14.07.2024,Redlham,Wolfssichtung,kein Fotonachweis vorhanden,2024,92,48.02341079711914,13.744331359863281,"(48.0, 13.75)",4,2024-07-14,7,Summer,1,27
13.07.2024,Spital am Pyhrn,Wolfssichtung,kein Fotonachweis vorhanden,2024,93,47.66461181640625,14.340187072753906,"(47.67, 14.25)",2,2024-07-13,7,Summer,2,9
12.07.2024,St.Leonhard bei Freistadt,Wolfssichtung,kein Fotonachweis vorhanden,2024,94,48.443565368652344,14.677597045898438,"(48.33, 14.75)",6,2024-07-12,7,Summer,0,36
09.07.2024,Linz-Pichling,Sichtung und Losungsfund,Video vorhanden: Hund; Probennahme v. Losung - DNA-Analyse: Hund bestätigt,2024,95,48.305908203125,14.286197662353516,"(48.33, 14.25)",8,2024-07-09,7,Summer,1,8
04.07.2024,Ternberg,1 verletztes Rind,begutachtet - DNA-Analyse: Hund bestätigt,2024,96,47.94584274291992,14.357251167297363,"(48.0, 14.25)",2,2024-07-04,7,Summer,1,16
01.07.2024,Linz,Wolfssichtung,kein Fotonachweis vorhanden,2024,97,48.305908203125,14.286197662353516,"(48.33, 14.25)",8,2024-07-01,7,Summer,0,33
24.06.2024,Tragwein,1 totes Reh,begutachtet; DNA-Probennahme nicht möglich,2024,98,48.331295013427734,14.622075080871582,"(48.33, 14.5)",3,2024-06-24,6,Summer,2,23
21.06.2024,Aigen-Schlägl,Wolfssichtung,Fotonachweis vorhanden,2024,99,48.644813537597656,13.96917724609375,"(48.67, 14.0)",0,2024-06-21,6,Summer,1,1
20.06.2024,St.Wolfgang/Schwarzensee,1 totes Schaf,begutachtet - DNA-Probe: kein eindeutiges Ergebnis,2024,100,48.577335357666016,13.888190269470215,"(48.67, 14.0)",0,2024-06-20,6,Summer,0,35
18.06.2024,Spital am Pyhrn,Wolfssichtung,kein Fotonachweis vorhanden,2024,101,47.66461181640625,14.340187072753906,"(47.67, 14.25)",2,2024-06-18,6,Summer,0,70
17.06.2024,Pühret,Wolfssichtung,kein Fotonachweis vorhanden,2024,102,48.03562927246094,13.72360610961914,"(48.0, 13.75)",4,2024-06-17,6,Summer,2,13
16.06.2024,Gaflenz,1 totes Reh,begutachtet - DNA-Analyse: Wolf bestätigt; italienische Quellpopulation,2024,103,47.89495849609375,14.724047660827637,"(48.0, 14.75)",7,2024-06-16,6,Summer,1,23
06.06.2024,Sandl,Wolfssichtung,kein Fotonachweis vorhanden,2024,104,48.56035614013672,14.644402503967285,"(48.67, 14.75)",6,2024-06-06,6,Summer,9,5
04.06.2024,Ottnang am Hausruck,1 totes Schaf,begutachtet - DNA-Probe: kein eindeutiges Ergebnis,2024,105,48.095733642578125,13.659505844116211,"(48.0, 13.75)",4,2024-06-04,6,Summer,4,4
01.06.2024,Aurach am Hongar,Wolfssichtung,Fotonachweis vorhanden,2024,106,47.95231246948242,13.672718048095703,"(48.0, 13.75)",9,2024-06-01,6,Summer,0,50
01.06.2024,Windhaag bei Freistadt,Wolfssichtung,kein Fotonachweis vorhanden,2024,107,48.58619689941406,14.561509132385254,"(48.67, 14.5)",6,2024-06-01,6,Summer,8,1
01.06.2024,Ulrichsberg,Wolfssichtung,kein Fotonachweis vorhanden,2024,108,47.9760856628418,13.600279808044434,"(48.0, 13.5)",9,2024-06-01,6,Summer,0,50
01.06.2024,Kefermarkt,Wolfssichtung,kein Fotonachweis vorhanden,2024,109,48.442962646484375,14.5383882522583,"(48.33, 14.5)",3,2024-06-01,6,Summer,4,5
31.05.2024,Ottnang am Hausruck,Wolfssichtung,kein Fotonachweis vorhanden,2024,110,48.095733642578125,13.659505844116211,"(48.0, 13.75)",4,2024-05-31,5,Spring,4,21
31.05.2024,Windhaag bei Freistadt,Wolfssichtung,kein Fotonachweis vorhanden,2024,111,48.58619689941406,14.561509132385254,"(48.67, 14.5)",6,2024-05-31,5,Spring,7,2
29.05.2024,Sandl,Wolfssichtung,kein Fotonachweis vorhanden,2024,112,48.56035614013672,14.644402503967285,"(48.67, 14.75)",6,2024-05-29,5,Spring,5,1
29.05.2024,Linz,Wolfssichtung,kein Fotonachweis vorhanden,2024,113,48.305908203125,14.286197662353516,"(48.33, 14.25)",8,2024-05-29,5,Spring,4,3
29.05.2024,Leopoldschlag,Wolfssichtung,kein Fotonachweis vorhanden,2024,114,48.61591720581055,14.50361156463623,"(48.67, 14.5)",6,2024-05-29,5,Spring,5,1
28.05.2024,Sandl,2 tote Schafe,begutachtet - DNA-Analyse: Wolf bestätigt; nördliche Quellpopulation,2024,115,48.56035614013672,14.644402503967285,"(48.67, 14.75)",6,2024-05-28,5,Spring,4,1
27.05.2024,Ottenschlag im Mühlkreis,Wolfssichtung,kein Fotonachweis vorhanden,2024,116,48.466644287109375,14.386953353881836,"(48.33, 14.5)",3,2024-05-27,5,Spring,3,4
